,id,img_name,Tshirt_beige,Tshirt_black,Tshirt_blue,Tshirt_brown,Tshirt_gray,Tshirt_green,Tshirt_orange,Tshirt_pink,Tshirt_purple,Tshirt_red,Tshirt_white,Tshirt_yellow,bag_beige,bag_black,bag_blue,bag_brown,bag_gray,bag_green,bag_orange,bag_pink,bag_purple,bag_red,bag_white,bag_yellow,belt_beige,belt_black,belt_blue,belt_brown,belt_gray,belt_green,belt_orange,belt_pink,belt_purple,belt_red,belt_white,belt_yellow,blazer_beige,blazer_black,blazer_blue,blazer_brown,blazer_gray,blazer_green,blazer_orange,blazer_pink,blazer_purple,blazer_red,blazer_white,blazer_yellow,blouse_beige,blouse_black,blouse_blue,blouse_brown,blouse_gray,blouse_green,blouse_orange,blouse_pink,blouse_purple,blouse_red,blouse_white,blouse_yellow,coat_beige,coat_black,coat_blue,coat_brown,coat_gray,coat_green,coat_orange,coat_pink,coat_purple,coat_red,coat_white,coat_yellow,dress_beige,dress_black,dress_blue,dress_brown,dress_gray,dress_green,dress_orange,dress_pink,dress_purple,dress_red,dress_white,dress_yellow,hat_beige,hat_black,hat_blue,hat_brown,hat_gray,hat_green,hat_orange,hat_pink,hat_purple,hat_red,hat_white,hat_yellow,jeans_beige,jeans_black,jeans_blue,jeans_brown,jeans_gray,jeans_green,jeans_orange,jeans_pink,jeans_purple,jeans_red,jeans_white,jeans_yellow,legging_beige,legging_black,legging_blue,legging_brown,legging_gray,legging_green,legging_orange,legging_pink,legging_purple,legging_red,legging_white,legging_yellow,pants_beige,pants_black,pants_blue,pants_brown,pants_gray,pants_green,pants_orange,pants_pink,pants_purple,pants_red,pants_white,pants_yellow,scarf_beige,scarf_black,scarf_blue,scarf_brown,scarf_gray,scarf_green,scarf_orange,scarf_pink,scarf_purple,scarf_red,scarf_white,scarf_yellow,shoe_beige,shoe_black,shoe_blue,shoe_brown,shoe_gray,shoe_green,shoe_orange,shoe_pink,shoe_purple,shoe_red,shoe_white,shoe_yellow,shorts_beige,shorts_black,shorts_blue,shorts_brown,shorts_gray,shorts_green,shorts_orange,shorts_pink,shorts_purple,shorts_red,shorts_white,shorts_yellow,skirt_beige,skirt_black,skirt_blue,skirt_brown,skirt_gray,skirt_green,skirt_orange,skirt_pink,skirt_purple,skirt_red,skirt_white,skirt_yellow,socks_beige,socks_black,socks_blue,socks_brown,socks_gray,socks_green,socks_orange,socks_pink,socks_purple,socks_red,socks_white,socks_yellow,stocking_beige,stocking_black,stocking_blue,stocking_brown,stocking_gray,stocking_green,stocking_orange,stocking_pink,stocking_purple,stocking_red,stocking_white,stocking_yellow,sunglass_beige,sunglass_black,sunglass_blue,sunglass_brown,sunglass_gray,sunglass_green,sunglass_orange,sunglass_pink,sunglass_purple,sunglass_red,sunglass_white,sunglass_yellow,sweater_beige,sweater_black,sweater_blue,sweater_brown,sweater_gray,sweater_green,sweater_orange,sweater_pink,sweater_purple,sweater_red,sweater_white,sweater_yellow
1316,UP,36288.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.031828073993471165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.036749431199920864,,,,,,,,,,,,,,,,,,,,,,,,,0.681422494806608,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1317,UQ,185281.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9937152746151744,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0062847253848255765,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1318,UR,190518.jpg,,0.022459513771228182,,,,,,,,,,,,0.06073919382166358,,,,,,,,,,,,,,,,,,,,,,,,,,0.3805902517829702,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5256905315418259,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.010520509082312147,,,,,,,,,,,,,,,,,,,,,,
1319,Ub,185374.jpg,,,,,,,,,,,,,,,,0.11458445155334178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.517465701955901,,,,,,,,,,,,,,,,,,,,,,0.029392189277969813,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3385576572127874,,,,,,,,,
1320,Uc,153443.jpg,,,,,,,,,,,,,,,,,,,,,,0.12100915382897968,,,,,,,0.035904930077736506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.049686415393046336,,,,,,,,,,,,0.022468489313767277,,,,,,,,,,,,,,,,,,,,,,,,0.2963323793866326,,,,,,,,,,,,,,,,,,,,,,,,0.240374271854513,,,,,,,,,,,,,,,,,,,,,,,,,,,0.23422436014532463,,,,,,,
1321,Ud,109423.jpg,,,,,,,,,,,,,,,,,,,,,,,,0.04596939940625713,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5058917561087006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4088147978990637,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03932404658597853,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1322,Ue,183837.jpg,,,,,,,,,,,,,,,,0.19684466019417476,,,,,,,,,,,,0.06468446601941748,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5365291262135923,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.20194174757281552,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1323,Uf,186167.jpg,,,,,,,,,,,,,,0.19852315649777114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.408752169326573,,,,,,,,,,,,,0.22683499506584545,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.09966992207438663,,,,,,,,,,,,,,,,,,,0.06621975703542382,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1324,Ug,178959.jpg,,,,,,,,,,,,,,,,,,,,,0.1358347303027315,,,,,,,,,,,,,,,,,0.31937185681885416,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3425451138940933,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.16485060644906813,,,,,,,,,,,,,0.037397692535252935,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1325,Uh,42653.jpg,,,,,,,,,,,,,,0.12234042553191489,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3520640116384797,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.46910801963993454,,,,,,,,,,,,,,,,,,,,,,,,,,0.05648754318967085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1326,Ui,145121.jpg,,,,,,,,,,,0.13018352044409462,,,,,,,,,,,,,,,,,,0.013650109780852562,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3954596296449729,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3721156634491901,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.08859107668088985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1327,Uj,97223.jpg,,,,,,,,,,,0.1394887936813267,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3115327446008569,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03430386756433797,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5146745941534785,,,,,,
1328,Uk,167223.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5209797071868745,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.10778349099187502,,,,,,,,,,,,0.3712368018212505,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1329,Ul,88380.jpg,,,,,,,,0.06933596426320261,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.806845898764011,,,,,,,,,,,,,,,,,,0.12381813697278632,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1330,Um,36480.jpg,,,,,,,,,,,,,,,,,,,,,,0.16803800152684706,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6663556422653887,,,,,,,,,,,0.09703961319874459,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06192213079989821,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.006644612209121497,,,,,,,,,,,,,,,,,,,,,,
1331,Un,104921.jpg,,,,,0.2978038440697415,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5936314665476684,,,,,,,,,,,,,,,,,,,,,,,,,,0.10856468938259013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1332,Uo,11702.jpg,,,,,,,,,,,0.08361855184145267,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.24019838911319247,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04640009837476687,,,,,,,,,,,,,,,,,,,,,,,,,,0.629782960670588,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1333,Up,83894.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.013996616202676277,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3501571048757443,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.145701039309178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.15512733185383754,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3350179077585639
1334,Uq,191611.jpg,,,,,,,,,,,,,,0.0437428450924866,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03545821534012171,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3242453455443755,,,,,,,,,,,,,,,,,,,0.30336807856841597,,,,,,,,,,,,,,,,,,,,,,,,0.29318551545460025,,,,,,,,,,
1335,Ur,26568.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06576609918578831,,,,,,,,,,,,,,,,,,,,,,,,0.5806069578090304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.11421169504071059,,,,,,,,,,,,,0.23941524796447075,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1336,Us,191176.jpg,,,,,,,,,,,,,,0.06258392009169805,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01978057966268217,,,,,,,,,,,,,,,,,,,,,,,,0.5157687899132144,,,,,,,,,,,,0.05524807597838546,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.34661863435401996,,,,,,,
1337,Ut,178429.jpg,,,,,,,,,,,,,,,,0.23808764304796842,,,,,,,,,,,,,,,,0.03712269229235615,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5534909685394155,,,0.04864627776227122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.034172016428087246,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.08848040192990152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1338,Uu,72048.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,0.02063529784537389,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7049667300380228,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04352820025348542,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.23086977186311788,,,,,,,,,,,,,,,,,,,,,,,,,,,
1339,Uv,21282.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5435441863783939,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.10310749580791323,,,,,,,,,,,,0.35334831781369297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1340,Uw,193786.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04515915119363395,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.800629973474801,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.154210875331565,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1341,Ux,58697.jpg,,,,,,,,,,,,,0.02556573486806045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.35259572468874795,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5315167175632292,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.09032182287996242,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1342,Uy,153169.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0390992835209826,,,,,,,,,,,,,,,,,,,,,,,,,0.3573797338792221,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.054657113613101334,,,,,,,,,,,,,,,,0.5488638689866939,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1343,Uz,182750.jpg,,,,,,,,,,,,,,,,0.10413680114683596,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.42705986756775205,,,,,,,,,,,,,,,,,,,,,,,0.4079800668987644,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.060823264386647556,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1344,V,194173.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4028618848966043,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.10734311218768224,,,,,,,,,,,,,,,,0.48979500291571343,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1345,VA,48152.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.48780690803162713,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03046192259675406,,,,,,,,,,,,,0.36387848522679983,,,,,,,,,,,,,,,,0.11785268414481898,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1346,VB,62982.jpg,,,,,,,,,,,,,,,,,,,,,,,0.2102617274641028,,,,,,,,,,,,,0.03324221572878374,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7160586923052754,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04043736450183806,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1347,VC,186118.jpg,,,,,,,,,,,0.32895212830097675,,,0.06427107198842397,,,,,,,,,,,,,,,,,,,,,,,,,,0.39515253828530084,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04887656256280397,,,,,,,,,,,,,,,0.16274769886249446,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1348,VD,188592.jpg,,,,,,,,,,,,,,0.1447345718065221,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5074768505205038,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.043279461666762525,,,,,,,,,,,,,,,,,,,,,,0.2947029389773969,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.009806177028814632,,,,,,,,,,,,,,,,,,,,,,
1349,VE,148920.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.056311110352712315,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03609030254423835,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.32540996194734056,,,,,,,,,,,,,,,,,0.17437673839223247,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4078118867634763,,,,,,
1350,VF,30561.jpg,,,,,,,,,,,0.3298617985981864,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6027798677384865,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04894467984001901,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01841365382330812,,,,,,,,,,,,,,,,,,,,
1351,VG,174240.jpg,,,,,,,,,,,0.24036037247453526,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.035835546441657984,,,,,,0.5791844555753521,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.14461962550845464,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1352,VH,174229.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.019485342304163572,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9093887893748088,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.07112586832102757,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1353,VI,188257.jpg,,,,,,,,,,,,,,,,0.17854128725625196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.22096122240483276,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.33567272242704216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.08692755296939546,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.17789721494247768,,,,
1354,VJ,185734.jpg,,,,,,,,,,,,,,,,,,,,0.17609115406649833,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.07252434806594665,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.046680387871586494,,,,,,,,,,,,,,,,,,,,,0.3182965902098496,,,,,,,,,,,,,,,0.025801523478113264,,,,,,,,,,,,,,,,,,,0.009251204141823505,,,,,,,,,,,,0.3513547921661822,,,,,,
1355,VK,53236.jpg,,,,,,,,,,,,,,0.1706147851195649,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4318634184631774,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.09542765832188613,,,,,,,,,,,,,,,,,,,,,,,0.2859185332623139,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.016175604833057664,,,,,,,,,,,,,,,,,,,,
1356,VL,25517.jpg,,,,,,,,,,,,,,,,,,,,,,,0.19994308038601846,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.46935396238130966,,,,0.26384828335618743,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06685467387648444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1357,VM,60194.jpg,,,,,,,,,,,,,,0.1426296010552251,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.45100918344491175,,,,,,,,,,,,0.0075159901445957045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.07573231129140638,,,,,0.32311291406386106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1358,VN,22405.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7424203257136527,,,,,,,,,,,,,,,,,0.019184607998818274,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.08525056316702981,,,,0.02688430148823812,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.12626020163226115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1359,VO,7341.jpg,,,,,,,,,,,,,,,,0.3000344562538101,,,,,,,,,,,,,,,,,,,,,,,,,,0.5017360650958149,,,,,,,,,0.11693922446924117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.014948713191444246,,,,,,,,,,,,,,,,,,,0.06634154098968963,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1360,VP,142430.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3359665998117146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5533952764929803,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.07396340714665793,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03667471654864721,,,,,,,,,,,,,,,,,,,,,,
